ticker,month,open,high,low,close,volume,vwap
AAPL,2009-02,2.7568,3.0891,2.5945,2.6785,13867450800,2.6785
AAPL,2009-03,2.6671,3.2984,2.4692,3.1527,15424598000,3.1527
AAPL,2009-04,3.6343,3.8149,3.1158,3.7738,11821681200,3.7738
AAPL,2009-05,3.8461,4.0758,3.5803,4.0731,9457142800,4.0731
AAPL,2009-06,4.1685,4.3907,3.9852,4.2716,12675572000,4.2716
AAPL,2009-07,4.5967,4.9485,4.0314,4.9002,10942136800,4.9002
AAPL,2009-08,4.9548,5.1732,4.7812,5.0448,8165124800,5.0448
AAPL,2009-09,5.0382,5.6653,4.9218,5.5588,9989319200,5.5588
AAPL,2009-10,5.6305,6.2594,5.4194,5.6533,12956176800,5.6533
AAPL,2009-11,5.6338,6.2381,5.5654,5.9955,8454784800,5.9955
AAPL,2009-12,6.0654,6.4166,5.6587,6.32,11393958800,6.32
AAPL,2010-01,6.248,6.4658,5.7058,5.7601,15168994400,5.7601
AAPL,2010-02,6.1239,6.1533,5.7238,6.1368,10776080000,6.1368
AAPL,2010-03,6.2663,7.1223,6.1617,7.0479,12154172800,7.0479
AAPL,2010-04,8.0769,8.1714,6.9804,8.0568,12367129600,8.0568
AAPL,2010-05,7.8843,8.034,5.9757,7.7041,18082654800,7.7041
AAPL,2010-06,7.9338,8.3678,7.2638,7.5436,16651252800,7.5436
AAPL,2010-07,7.4942,7.9773,7.1859,7.7152,15669704400,7.7152
AAPL,2010-08,7.8828,7.926,7.0647,7.2908,9589120800,7.2908
AAPL,2010-09,7.4219,8.8393,7.3862,8.51,11849919200,8.51
AAPL,2010-10,8.5819,9.5671,8.3306,9.0267,12234577600,9.0267
AAPL,2010-11,9.0639,9.6361,8.9301,9.3317,9508086000,9.3317
AAPL,2010-12,9.649,9.7969,9.4439,9.6739,6973234800,9.6739
AAPL,2011-01,10.3736,10.4549,9.7423,10.1766,10841535600,10.1766
AAPL,2011-02,10.2359,10.9437,10.1286,10.5931,9295949600,10.5931
AAPL,2011-03,10.7125,10.8469,9.7849,10.4522,11306458800,10.4522
AAPL,2011-04,10.5302,10.6507,9.6019,10.5008,9253829200,10.5008
AAPL,2011-05,10.4891,10.5517,9.8796,10.4318,6912060400,10.4318
AAPL,2011-06,10.2923,10.5607,9.3122,10.0671,9263850400,10.0671
AAPL,2011-07,11.3366,12.1314,10.023,11.7109,10653946800,11.7109
AAPL,2011-08,11.9259,11.9814,10.5874,11.5415,16142599200,11.5415
AAPL,2011-09,11.5711,12.682,10.9911,11.4362,11977448000,11.4362
AAPL,2011-10,12.1458,12.7972,10.624,12.1398,13141427600,12.1398
AAPL,2011-11,11.9187,12.2363,10.8963,11.4626,8963701600,11.4626
AAPL,2011-12,12.1017,12.269,11.327,12.15,6306532400,12.15
AAPL,2012-01,12.7222,13.7431,12.2663,13.6903,6859854400,13.6903
AAPL,2012-02,13.7482,16.4234,13.6153,16.2683,11368554400,16.2683
AAPL,2012-03,16.3223,18.6379,15.482,17.9811,15584338000,17.9811
AAPL,2012-04,18.8134,19.3142,16.645,17.5142,15598990400,17.5142
AAPL,2012-05,17.5418,17.8974,15.6607,17.3267,11106345600,17.3267
AAPL,2012-06,17.0697,17.6947,16.4501,17.5148,7855825600,17.5148
AAPL,2012-07,18.3182,18.5906,17.0949,18.3173,8909650400,18.3173
AAPL,2012-08,18.4718,20.5077,18.0021,20.0369,8276206400,20.0369
AAPL,2012-09,20.0526,21.2366,19.7586,20.0929,9199005200,20.0929
AAPL,2012-10,19.1372,20.3836,17.7014,17.9309,12142830000,17.9309
AAPL,2012-11,18.0183,18.1622,15.3027,17.709,12929851200,17.709
AAPL,2012-12,15.44,17.9907,15.1659,17.7366,12132752800,17.7366
AAPL,2013-01,15.4406,16.7928,13.162,13.7819,13123423600,13.7819
AAPL,2013-02,13.8915,14.7585,13.3196,13.4334,9344034000,13.4334
AAPL,2013-03,13.33,14.3023,12.7517,13.4718,9176876800,13.4718
AAPL,2013-04,13.4487,13.5506,11.72,13.4754,10963489600,13.4754
AAPL,2013-05,13.5266,14.1841,12.8331,13.7776,9447530400,13.7776
AAPL,2013-06,13.8845,13.9215,11.9131,12.1478,7018536000,12.1478
AAPL,2013-07,13.2767,14.0107,12.2914,13.8633,6538114800,13.8633
AAPL,2013-08,13.962,15.8424,13.8857,15.0246,8058338400,15.0246
AAPL,2013-09,15.2059,15.663,13.7911,14.7018,8630941200,14.7018
AAPL,2013-10,14.7542,16.6291,14.7489,16.1187,7837732000,16.1187
AAPL,2013-11,16.1594,17.318,15.8927,17.2479,5225155600,17.2479
AAPL,2013-12,17.189,17.8394,16.7122,17.1998,7057397200,17.1998
AAPL,2014-01,17.1055,17.376,15.3087,15.5274,8765954400,15.5274
AAPL,2014-02,15.5897,17.1989,15.487,16.4203,5880366800,16.4203
AAPL,2014-03,16.5689,17.1305,16.3133,16.748,5001698800,16.748
AAPL,2014-04,16.924,18.7041,15.9551,18.4127,6435060800,18.4127
AAPL,2014-05,18.4723,20.2124,18.2093,19.8619,5735668400,19.8619
AAPL,2014-06,19.892,20.877,19.5324,20.4113,4827739200,20.4113
AAPL,2014-07,20.5629,21.8412,20.3323,20.9978,4140344000,20.9978
AAPL,2014-08,20.9451,22.7136,20.5901,22.6253,3748308000,22.6253
AAPL,2014-09,22.7489,22.899,21.2214,22.239,6105680000,22.239
AAPL,2014-10,22.2037,23.8482,21.0095,23.8393,5441120800,23.8393
AAPL,2014-11,24.1395,26.5476,23.7775,26.3658,3281632800,26.3658
AAPL,2014-12,24.5413,26.4367,23.557,24.4703,4294378400,24.4703
AAPL,2015-01,23.7277,26.603,23.1956,25.9734,5221053600,25.9734
AAPL,2015-02,26.1707,29.7349,25.734,28.5909,4546140800,28.5909
AAPL,2015-03,28.7022,28.996,27.0708,27.694,4554568400,27.694
AAPL,2015-04,27.7808,29.9441,27.3979,27.8542,3984542000,27.8542
AAPL,2015-05,28.8224,29.7183,27.4558,29.1171,3816608400,29.1171
AAPL,2015-06,29.202,29.3652,27.8208,29.0456,3514426800,29.0456
AAPL,2015-07,29.2713,29.7183,26.6452,27.1101,4233122400,27.1101
AAPL,2015-08,27.1548,27.3939,20.6547,25.3155,6427276400,25.3155
AAPL,2015-09,24.7295,26.2427,24.1032,24.7632,4826189200,24.7632
AAPL,2015-10,24.88,27.2149,24.0919,26.8287,4450048400,26.8287
AAPL,2015-11,27.1183,27.7986,25.0271,26.673,3002562400,26.673
AAPL,2015-12,24.4814,27.0247,23.6337,23.7329,3687660800,23.7329
AAPL,2016-01,21.1467,23.8659,20.8311,21.9471,5087392000,21.9471
AAPL,2016-02,21.751,22.4176,20.9894,21.9189,3243450400,21.9189
AAPL,2016-03,22.7849,25.0314,22.0844,24.7072,2984198400,24.7072
AAPL,2016-04,24.9883,25.478,20.9713,21.2501,3489534800,21.2501
AAPL,2016-05,21.3023,22.9738,20.4057,22.7753,3602686000,22.7753
AAPL,2016-06,22.5837,23.2383,20.8686,21.8037,3117990800,21.8037
AAPL,2016-07,22.5108,23.845,21.5232,23.7674,2743118400,23.7674
AAPL,2016-08,24.1871,25.2766,23.7195,24.3296,2520514000,24.3296
AAPL,2016-09,24.3388,26.641,23.511,25.9233,3872062400,25.9233
AAPL,2016-10,26.9047,27.2166,25.7467,26.0356,2747657200,26.0356
AAPL,2016-11,26.0173,26.0884,23.9889,25.4733,2886220000,25.4733
AAPL,2016-12,26.84,27.2019,24.95,26.6948,2435086800,26.6948
AAPL,2017-01,27.2756,28.2206,26.4505,27.9694,2252488000,27.9694
AAPL,2017-02,29.2786,31.8245,29.274,31.7111,2299874400,31.7111
AAPL,2017-03,32.1255,33.4495,31.725,33.2551,2246513600,33.2551
AAPL,2017-04,33.2667,33.6718,32.4218,33.2528,1493216400,33.2528
AAPL,2017-05,33.5884,36.4118,33.3963,35.5076,2615927200,35.5076
AAPL,2017-06,35.6029,36.256,33.053,33.476,2736712400,33.476
AAPL,2017-07,34.6801,35.7935,33.1018,34.5708,1688047600,34.5708
AAPL,2017-08,34.6568,38.3912,34.4965,38.2699,2644276000,38.2699
AAPL,2017-09,38.4566,38.4892,34.8069,35.9644,2721496400,35.9644
AAPL,2017-10,37.1708,39.5883,35.577,39.446,2017165200,39.446
AAPL,2017-11,39.6397,41.1261,38.5686,40.2459,2402653600,40.2459
AAPL,2017-12,39.9344,41.4988,38.9836,40.0655,2124735200,40.0655
AAPL,2018-01,41.6627,42.1779,38.5714,39.2107,2638717600,39.2107
AAPL,2018-02,39.1498,42.4722,35.3284,41.8843,3711577200,41.8843
AAPL,2018-03,40.6333,43.1494,38.7851,39.4529,2854910800,39.4529
AAPL,2018-04,39.1848,42.0772,37.7716,39.5964,2664617200,39.5964
AAPL,2018-05,39.1308,44.8643,38.8627,44.1113,2483905200,44.1113
AAPL,2018-06,44.3757,45.8416,42.6619,43.6959,2110498000,43.6959
AAPL,2018-07,45.2703,46.257,43.2969,44.9186,1574765600,44.9186
AAPL,2018-08,50.1596,54.215,46.5757,53.9213,2801275600,53.9213
AAPL,2018-09,54.1061,54.4045,51.0005,53.4736,2715888000,53.4736
AAPL,2018-10,51.3748,55.3047,48.8189,50.5268,3158994000,50.5268
AAPL,2018-11,51.8889,52.6729,40.4721,42.4499,3845305600,42.4499
AAPL,2018-12,43.8476,43.9617,34.8456,37.496,3595690000,37.496
AAPL,2019-01,36.6545,40.1726,33.7545,39.5641,3312349600,39.5641
AAPL,2019-02,39.6877,41.985,39.4429,41.3356,1890162400,41.3356
AAPL,2019-03,41.942,47.194,40.4643,45.3462,2603925600,45.3462
AAPL,2019-04,45.6184,49.7699,44.9714,47.9054,2024470800,47.9054
AAPL,2019-05,50.1041,51.4004,41.9358,41.9549,2957826400,41.9549
AAPL,2019-06,47.613,48.3056,40.8046,47.867,2060874800,47.867
AAPL,2019-07,48.8879,53.0506,47.5483,51.0543,1895406800,51.0543
AAPL,2019-08,50.5555,52.2502,46.1511,50.2788,2724326400,50.2788
AAPL,2019-09,49.6582,54.4669,49.1266,53.8776,2170268400,53.8776
AAPL,2019-10,53.6587,60.0791,51.7511,59.841,2433210800,59.841
AAPL,2019-11,60.0286,64.6629,59.9372,64.4819,1793326000,64.4819
AAPL,2019-12,62.3249,70.9289,61.8375,63.7364,2388794800,63.7364
AAPL,2020-01,75.243,79.1034,70.6345,74.6784,2934370400,74.6784
AAPL,2020-02,76.0778,79.1388,62.0036,66.1127,3019279200,66.1127
AAPL,2020-03,73.4432,73.523,51.4202,61.5005,6280072400,61.5005
AAPL,2020-04,69.5034,71.2327,57.2947,71.0561,3265299200,71.0561
AAPL,2020-05,69.9363,78.6304,69.1334,77.1026,2805936000,77.1026
AAPL,2020-06,77.784,90.3046,76.9255,88.4664,3243375600,88.4664
AAPL,2020-07,93.5275,103.2254,86.473,103.075,3020283200,103.075
AAPL,2020-08,104.9569,127.3026,104.6586,125.3979,4070061100,125.3979
AAPL,2020-09,129.0129,134.0856,100.1901,112.5413,3885245100,112.5413
AAPL,2020-10,109.7037,121.8509,104.6797,105.7875,2894666500,105.7875
AAPL,2020-11,106.5649,118.7515,104.291,115.8895,2123077300,115.8895
AAPL,2020-12,117.7975,135.1054,116.824,129.1674,2322189600,129.1674
AAPL,2021-01,124.3877,141.2382,123.0249,128.4567,2240262000,128.4567
AAPL,2021-02,130.1993,134.4202,115.4192,118.2172,1833855600,118.2172
AAPL,2021-03,121.6781,125.49,113.2939,119.0849,2650418200,119.0849
AAPL,2021-04,130.4621,133.6305,119.4164,128.1613,1889857500,128.1613
AAPL,2021-05,127.898,130.7058,119.3848,121.6895,1711934900,121.6895
AAPL,2021-06,132.9785,134.1895,120.2442,133.1348,1606590000,133.1348
AAPL,2021-07,140.3809,146.4844,132.5782,142.4415,1919035100,142.4415
AAPL,2021-08,149.3054,150.1172,141.3248,149.7554,1461542800,149.7554
AAPL,2021-09,149.4717,153.8044,138.1658,138.3907,1797835100,138.3907
AAPL,2021-10,138.7819,149.8042,135.2317,146.5083,1565079200,146.5083
AAPL,2021-11,145.7161,162.2954,144.4498,161.9037,1691029000,161.9037
AAPL,2021-12,155.4784,178.3878,154.5578,173.9216,2444766700,173.9216
AAPL,2022-01,172.1683,179.1812,151.5215,171.1889,2108446000,171.1889
AAPL,2022-02,170.4347,173.2409,149.0666,161.9334,1627516300,161.9334
AAPL,2022-03,165.2188,176.1438,147.2033,171.2403,2180800100,171.2403
AAPL,2022-04,160.7566,175.0454,152.3814,154.6076,1687795600,154.6076
AAPL,2022-05,153.6857,163.2672,130.2418,146.182,2401040300,146.182
AAPL,2022-06,147.2231,149.0303,126.7356,134.2785,1749099800,134.2785
AAPL,2022-07,145.2785,160.708,133.2374,159.6079,1447125400,159.6079
AAPL,2022-08,158.1347,173.2447,154.5482,154.6269,1510239600,154.6269
AAPL,2022-09,154.0564,161.5508,135.7239,135.9206,2084722800,135.9206
AAPL,2022-10,140.189,154.9023,132.1538,143.0313,1868139700,143.0313
AAPL,2022-11,152.5222,152.8861,132.3829,145.83,1724847700,145.83
AAPL,2022-12,146.0073,148.677,123.9993,127.999,1675731200,127.999
AAPL,2023-01,132.8262,145.0419,122.3246,142.1456,1443652500,142.1456
AAPL,2023-02,151.0648,155.041,139.2197,145.4409,1307198900,145.4409
AAPL,2023-03,146.0625,162.796,141.9778,162.6973,1520266600,162.6973
AAPL,2023-04,162.0757,167.5811,157.6457,167.4134,969776400,167.4134
AAPL,2023-05,167.0188,177.199,162.1152,175.1242,1275364700,175.1242
AAPL,2023-06,175.5688,192.1476,174.808,191.6437,1297383300,191.6437
AAPL,2023-07,190.7841,195.8526,184.3621,194.094,996114000,194.094
AAPL,2023-08,192.7008,194.3706,170.1271,185.8675,1322657800,185.8675
AAPL,2023-09,187.4702,187.955,165.8333,169.3851,1337823000,169.3851
AAPL,2023-10,169.395,180.3964,163.9041,168.9498,1172816900,168.9498
AAPL,2023-11,169.1773,191.125,168.3067,188.1729,1099651600,188.1729
AAPL,2023-12,193.2648,197.7524,185.6963,190.7288,1063181200,190.7288
AAPL,2024-01,192.4525,194.5428,178.4844,182.6748,1187490800,182.6748
AAPL,2024-02,182.2687,189.2626,177.573,179.2875,1161553500,179.2875
AAPL,2024-03,178.0972,179.0692,167.1267,170.0925,1433151800,170.0925
AAPL,2024-04,169.8048,176.9168,162.7524,168.9518,1246144100,168.9518
AAPL,2024-05,168.2078,191.698,167.7416,190.9531,1336511300,190.9531
AAPL,2024-06,194.3699,218.7145,190.8537,209.1991,1717952100,209.1991
AAPL,2024-07,228.7265,235.6296,210.4904,220.5818,1153099800,220.5818
AAPL,2024-08,222.8564,231.6165,194.6778,227.7184,1122667000,227.7184
AAPL,2024-09,227.2709,231.7855,212.7228,231.696,1232097700,231.696
AAPL,2024-10,232.3026,236.1609,220.0913,224.6457,930736000,224.6457
AAPL,2024-11,219.7333,236.7393,218.4804,236.2615,891588300,236.2615
AAPL,2024-12,251.3034,258.9289,236.0922,251.0645,977916100,251.0645
AAPL,2025-01,237.5954,247.9785,218.3923,234.9374,1200176400,234.9374
AAPL,2025-02,228.9545,249.148,224.6838,241.0158,862272300,241.0158
AAPL,2025-03,234.6177,243.1984,207.7097,221.373,1115239500,221.373
AAPL,2025-04,220.5658,224.4226,168.6334,211.7758,1607318600,211.7758
AAPL,2025-05,208.3675,213.8288,192.5914,200.428,1195728200,200.428
AAPL,2025-06,199.8592,206.9543,194.6602,204.7389,1100409300,204.7389
AAPL,2025-07,208.052,215.7757,205.7069,208.6108,1079935600,208.6108
AAPL,2025-08,233.8333,234.8923,201.0767,231.9152,1218079100,231.9152
AAPL,2025-09,229.028,257.3505,225.7312,254.3834,1265536400,254.3834
AAPL,2025-10,269.0192,277.0514,243.7637,270.1082,1097142200,270.1082
AAPL,2025-11,268.0701,280.38,265.32,278.85,877578200,278.85
AAPL,2025-12,274.16,288.62,266.95,286.19,851313900,286.19
AMZN,2000-01,4.075,4.575,2.9219,3.2281,5244180000,3.2281
AMZN,2000-02,3.375,4.2969,3.1531,3.4437,4149154000,3.4437
AMZN,2000-03,3.1437,3.7625,3.0,3.35,3131692000,3.35
AMZN,2000-04,3.2719,3.4313,2.0406,2.7594,3240250000,2.7594
AMZN,2000-05,2.8563,3.1188,2.0219,2.4156,2613772000,2.4156
AMZN,2000-06,2.6188,2.9063,1.6234,1.8156,4062818000,1.8156
AMZN,2000-07,1.8344,2.1969,1.3937,1.5063,3970492000,1.5063
AMZN,2000-08,1.5313,2.1984,1.4656,2.075,2889294000,2.075
AMZN,2000-09,2.3625,2.4813,1.775,1.9219,2674794000,1.9219
AMZN,2000-10,1.6719,1.9219,0.9688,1.8312,4934670000,1.8312
AMZN,2000-11,1.4312,2.0438,1.1063,1.2344,3186778000,1.2344
AMZN,2000-12,1.2469,1.3813,0.7437,0.7781,4042258000,0.7781
AMZN,2001-01,0.7906,1.1187,0.6781,0.8656,4209736000,0.8656
AMZN,2001-02,0.675,0.8594,0.4969,0.5094,3347482000,0.5094
AMZN,2001-03,0.6187,0.7,0.4781,0.5115,3352718000,0.5115
AMZN,2001-04,0.5165,0.908,0.405,0.789,3795608000,0.789
AMZN,2001-05,0.6725,0.88,0.655,0.8345,2893734000,0.8345
AMZN,2001-06,0.861,0.896,0.56,0.7075,2733918000,0.7075
AMZN,2001-07,0.705,0.871,0.5535,0.6245,3441574000,0.6245
AMZN,2001-08,0.609,0.643,0.4275,0.447,2013746000,0.447
AMZN,2001-09,0.392,0.4595,0.2835,0.2985,2536868000,0.2985
AMZN,2001-10,0.3545,0.4995,0.2755,0.349,3397656000,0.349
AMZN,2001-11,0.4675,0.62,0.33,0.566,6219306000,0.566
AMZN,2001-12,0.555,0.64,0.4755,0.541,4249110000,0.541
AMZN,2002-01,0.5465,0.7885,0.4515,0.7095,6454784000,0.7095
AMZN,2002-02,0.7035,0.7375,0.553,0.705,3279778000,0.705
AMZN,2002-03,0.8125,0.848,0.6775,0.715,3296356000,0.715
AMZN,2002-04,0.714,0.8525,0.626,0.8345,3179172000,0.8345
AMZN,2002-05,0.9755,1.02,0.7875,0.9115,3096810000,0.9115
AMZN,2002-06,0.899,0.958,0.734,0.8125,2852356000,0.8125
AMZN,2002-07,0.68,0.858,0.613,0.7225,3531844000,0.7225
AMZN,2002-08,0.7155,0.7995,0.639,0.747,2306832000,0.747
AMZN,2002-09,0.729,0.8965,0.712,0.7965,2920540000,0.7965
AMZN,2002-10,0.992,1.013,0.8005,0.968,4070772000,0.968
AMZN,2002-11,1.0495,1.225,0.91,1.1675,4126726000,1.1675
AMZN,2002-12,0.9625,1.25,0.9215,0.9625,3112212000,0.9625
AMZN,2003-01,0.9595,1.164,0.9275,1.0925,3383944000,1.0925
AMZN,2003-02,1.097,1.125,0.9805,1.1005,2318838000,1.1005
AMZN,2003-03,1.104,1.402,1.068,1.3015,3281872000,1.3015
AMZN,2003-04,1.3255,1.4595,1.2065,1.341,4392886000,1.341
AMZN,2003-05,1.6255,1.8045,1.4075,1.7945,3816676000,1.7945
AMZN,2003-06,1.825,1.862,1.6415,1.816,3429416000,1.816
AMZN,2003-07,1.8165,2.155,1.7,2.082,4584790000,2.082
AMZN,2003-08,2.0705,2.3475,1.914,2.316,3014378000,2.316
AMZN,2003-09,2.31,2.565,2.2365,2.4215,4056728000,2.4215
AMZN,2003-10,2.4185,3.0575,2.3755,2.7215,5764506000,2.7215
AMZN,2003-11,2.702,2.8745,2.3835,2.6985,3639580000,2.6985
AMZN,2003-12,2.659,2.747,2.35,2.631,3873504000,2.631
AMZN,2004-01,2.638,2.891,2.43,2.52,4358694000,2.52
AMZN,2004-02,2.5325,2.5325,2.1115,2.1505,3714954000,2.1505
AMZN,2004-03,2.156,2.253,1.9575,2.164,3095410000,2.164
AMZN,2004-04,2.1725,2.455,2.165,2.18,3252732000,2.18
AMZN,2004-05,2.185,2.434,2.0275,2.425,3003930000,2.425
AMZN,2004-06,2.3935,2.735,2.385,2.72,3225024000,2.72
AMZN,2004-07,2.69,2.702,1.869,1.946,4048740000,1.946
AMZN,2004-08,1.9225,2.0415,1.7425,1.907,3600448000,1.907
AMZN,2004-09,1.902,2.214,1.868,2.043,3523538000,2.043
AMZN,2004-10,1.718,2.135,1.65,1.7225,4171368000,1.7225
