Date,Ticker,Open,High,Low,Close,Volume
,,META,META,META,META,META
2012-05-18,META,41.7583025202686,44.687839417507796,37.73639773033992,37.96480178833008,573576400
2012-05-21,META,36.27659145587833,36.405690711132536,32.77108015460566,33.7939338684082,168192700
2012-05-22,META,32.383788169195476,33.35698954876293,30.72537272298183,30.784955978393555,101786600
2012-05-23,META,31.152391906519483,32.274552434682846,31.142461047707002,31.77802085876465,73600000
2012-05-24,META,32.721429725047805,32.97962446282299,31.549614970349158,32.800872802734375,50237200
2012-05-25,META,32.67177857725991,32.72143097624199,30.894194660760693,31.688644409179688,37149800
2012-05-29,META,31.261624185816416,31.470168410099447,28.451255845687054,28.639938354492188,78063400
2012-05-30,META,28.500912029129985,29.34501415776487,27.666738864776686,27.994449615478516,57267900
2012-05-31,META,28.35195301170228,29.464184605943185,26.643885025168508,29.394670486450195,111639200
2012-06-01,META,28.689593927470575,28.947790574935443,27.199999195716256,27.5277099609375,41855500
2012-06-04,META,27.01131998562894,27.458197292268284,26.256591721082376,26.71339988708496,35230300
2012-06-05,META,26.514788423007477,27.567434893601398,25.571377617341934,25.6905460357666,42473400
2012-06-06,META,25.889155053798582,26.98152485696207,25.342971099275626,26.624021530151367,61489200
2012-06-07,META,26.812705102509298,27.1602775845135,25.968601044532697,26.127490997314453,26159500
2012-06-08,META,26.365826224015994,27.567433636370072,26.25659056406938,26.912012100219727,38034000
2012-06-11,META,26.99145837962805,27.875284031352404,26.653816736338747,26.8226375579834,28219600
2012-06-12,META,27.28937731050169,27.57736655853836,26.772983972440098,27.209932327270508,15816800
2012-06-13,META,27.468127470025763,27.905075800576995,26.91201261830819,27.080833435058594,17102800
2012-06-14,META,27.45819778491689,28.123550221249634,27.190070259651954,28.093759536743164,16855000
2012-06-15,META,28.31222807213062,29.891198489296286,28.153338134036243,29.801822662353516,43563800
2012-06-18,META,29.752171528742995,31.857468167099853,29.205987545373517,31.192113876342773,42978900
2012-06-19,META,31.321212110830004,31.9567719095652,30.487038927931255,31.688644409179688,30849000
2012-06-20,META,31.698578269301564,31.708509128861845,30.93391913022008,31.38079833984375,15553600
2012-06-21,META,31.450306481376998,32.274548726946634,31.291416546866042,31.61912727355957,21875300
2012-06-22,META,32.18517612961737,33.21796270162605,31.83760554684292,32.820735931396484,74834000
2012-06-25,META,32.63205620431654,32.7909461591691,31.331142094549364,31.83760643005371,24352900
2012-06-26,META,32.463232299937594,33.20802964615285,32.274551669327735,32.87038803100586,24858700
2012-06-27,META,32.234828013543805,32.67177821145846,31.678713195876906,32.00642395019531,28568000
2012-06-28,META,31.738296222648113,31.966700284340234,30.685649851882946,31.142459869384766,17713300
2012-06-29,META,31.69857546298254,31.76808957963253,30.54662237362308,30.88426399230957,19526900
2012-07-02,META,31.033222733562184,31.509892580161473,30.33807778668335,30.55655288696289,14122000
2012-07-03,META,30.695582774546278,31.221906942382066,30.586345218513753,30.983572006225586,8763600
2012-07-05,META,31.102738442356667,31.4105874972872,30.804820246503596,31.251697540283203,10032100
2012-07-06,META,31.2219041977642,31.678712311711486,31.043152537830903,31.509891510009766,10945600
2012-07-09,META,31.877326167575365,32.651918014374104,31.768090507129415,31.946840286254883,17785200
2012-07-10,META,32.205039176424876,32.254691577694494,30.94384848535267,31.251697540283203,14269500
2012-07-11,META,31.261627534327836,31.34107251063153,30.338078500973843,30.755165100097656,13030300
2012-07-12,META,30.487037769806687,31.1821807997372,30.387731081497318,30.59627342224121,11300700
2012-07-13,META,30.82468067483334,30.85447135670147,30.348008929649463,30.506898880004883,8108300
2012-07-16,META,30.28842531052311,30.28842531052311,28.014309845245094,28.054033279418945,24672100
2012-07-17,META,28.282437523988904,28.391675074546267,26.961663635164157,27.895143508911133,30438600
2012-07-18,META,28.11361793466846,29.086821285032276,27.954727978306554,28.908069610595703,16841800
2012-07-19,META,29.205987688004953,29.29536352486446,28.431397733261765,28.798831939697266,13685100
2012-07-20,META,28.7988322198401,29.26557123255514,28.520773847559273,28.560497283935547,11869100
2012-07-23,META,27.92493676507362,28.798831508470617,27.815699211854877,28.550565719604492,12390700
2012-07-24,META,28.620079705018412,29.245710550772476,27.90507491827427,28.252647399902344,11539800
2012-07-25,META,28.193060115047405,29.285429877220025,27.885211091911007,29.136470794677734,17230200
2012-07-26,META,27.55750233374935,28.034172189798944,26.544577469055735,26.663745880126953,64597400
2012-07-27,META,23.029135103256458,24.36977074182211,22.125447783404145,23.5455265045166,123102300
2012-07-30,META,23.83351639211694,23.873239828613634,22.87024578648459,22.989412307739258,29285900
2012-07-31,META,23.207887166849723,23.207887166849723,21.460095756549574,21.55940055847168,56179400
2012-08-01,META,21.350856977804142,21.430301951259175,20.695435473270724,20.735157012939453,44604400
2012-08-02,META,20.625919359724424,20.695433467997347,19.682508734004312,19.900983810424805,56374500
2012-08-03,META,20.218767028172223,22.006280001355112,19.76195697868558,20.943702697753906,80647000
2012-08-06,META,21.241620184260825,21.996348405976992,21.152244349181434,21.7679443359375,27778900
2012-08-07,META,22.046000061538336,22.29426581946504,20.357792149989777,20.576265335083008,36782900
2012-08-08,META,20.566334477471848,21.003282741775728,20.0797338192296,20.576265335083008,29537400
2012-08-09,META,20.606063040005026,21.023149692965024,20.467034787057656,20.864259719848633,15610700
2012-08-10,META,21.261481785808634,21.66863752378453,20.983423423288514,21.658706665039062,25794700
2012-08-13,META,21.996352691182008,22.294272830858308,21.251555183168275,21.45016860961914,24973100
2012-08-14,META,21.261482222481455,21.450164754285222,20.10952910199533,20.23862648010254,39308800
2012-08-15,META,20.49682547590222,21.261484655449593,20.258490516196137,21.052942276000977,47861100
2012-08-16,META,20.29821200184021,20.337933544240464,19.55341461418779,19.732166290283203,157565300
2012-08-17,META,19.87119602179549,19.940710146803358,18.86820190382437,18.91785430908203,129293400
2012-08-20,META,18.91785136764548,19.990359443865863,18.61993319418553,19.871192932128906,101186600
2012-08-21,META,19.444174728159663,19.84139957515689,18.957574053823375,19.027088165283203,70640600
2012-08-22,META,19.225704098380696,19.394524917620856,18.828477304320746,19.30514907836914,49892200
2012-08-23,META,19.36473233983104,19.5931364205331,19.225704098380696,19.30514907836914,32813700
2012-08-24,META,19.384591931166927,19.543481873707844,19.116464442835063,19.275354385375977,29622200
2012-08-27,META,19.354800123100283,19.39452355736733,18.967506109584573,19.01715850830078,20704000
2012-08-28,META,18.96750802449065,19.24556451596138,18.818548919185936,19.205842971801758,25417000
2012-08-29,META,19.18598154757059,19.245564811784774,18.93771573687404,18.96750831604004,16124700
2012-08-30,META,19.136328431825568,19.31508011194215,18.927784173650302,18.957576751708984,30647500
2012-08-31,META,18.550419042136568,18.570280758758056,17.904928404878678,17.93471908569336,58764200
2012-09-04,META,17.954580437693995,18.143262953531252,17.428256322618488,17.60700798034668,46622400
2012-09-05,META,18.14326558498039,18.619935478645445,18.05388974315347,18.451114654541016,60781800
2012-09-06,META,18.610002746399363,19.126396026298185,18.590141029299197,18.828475952148438,46066500
2012-09-07,META,18.96750749821855,19.285287419149576,18.649727577287525,18.848339080810547,36371700
2012-09-10,META,18.927781606419114,19.066811724384802,18.42131921282104,18.679515838623047,24797800
2012-09-11,META,18.788753217539895,19.44417468723521,18.71923910622637,19.295215606689453,50508200
2012-09-12,META,20.61599021685791,21.013215078681103,20.139320382670082,20.78481101989746,121584000
2012-09-13,META,20.814601450520637,21.330994711742548,20.46703088442659,20.566335678100586,65041600
2012-09-14,META,20.983421618474576,21.926832282855685,20.75501756932714,21.847387313842773,72819800
2012-09-17,META,22.512742178304546,22.592187156276196,21.350858191645635,21.37071990966797,50667600
2012-09-18,META,21.450164727382894,21.827527896399477,21.221760654185548,21.718292236328125,36760500
2012-09-19,META,21.83745767099614,23.207885830366855,21.618984467584067,23.128440856933594,78782800
2012-09-20,META,22.86031365153248,23.07878685771825,22.383643804881206,22.43329620361328,57248900
2012-09-21,META,22.810659300776315,23.078786799131095,22.443227005209476,22.70142364501953,51218100
2012-09-24,META,21.628914698719818,21.82752617948381,20.218765040590135,20.645782470703125,79106500
2012-09-25,META,21.052938502372868,21.062867466561087,20.079735223700542,20.139320373535156,46291700
2012-09-26,META,20.010224013056458,20.63585491827283,19.662651498393785,20.476964950561523,38271900
2012-09-27,META,20.844399139976716,20.854330000604495,20.020156649050875,20.179046630859375,30215900
2012-09-28,META,20.427307623146,21.797735759114953,20.357793509343633,21.509746551513672,65486000
2012-10-01,META,21.9268354038346,22.43329786367382,21.579262904636966,21.837459564208984,51262700
2012-10-02,META,21.9268341349604,22.33398987230768,21.66863749032985,22.115516662597656,29341400
2012-10-03,META,22.1453068720009,22.333989395610917,21.648775310798033,21.67856788635254,32000100
2012-10-04,META,22.165169430108758,22.244614407151104,21.261482105957953,21.79773712158203,46892100
2012-10-05,META,21.340928295750306,21.479956539945615,20.735159127554578,20.764951705932617,40529300
2012-10-08,META,20.258485794067383,20.606058239582627,20.0201508899157,20.258485794067383,32236700
2012-10-09,META,20.24855439105111,20.4074443228737,19.83146784648745,20.089664459228516,27161800
2012-10-10,META,19.79174666724818,19.801677524930724,19.31507686319056,19.50375747680664,39321800
2012-10-11,META,19.7420944301056,19.821539405703138,19.47396882128743,19.61299705505371,21817300
2012-10-12,META,19.612998043208872,19.662650445164843,19.344870526764094,19.384593963623047,18809400
2012-10-15,META,19.543483922823423,19.742095424765033,19.35480138597883,19.384593963623047,20189700
2012-10-16,META,19.543484927263183,19.55341578698832,19.166119834179277,19.344871520996094,21834700
2012-10-17,META,19.36473088681641,20.337932292181016,19.235633514316042,19.742094039916992,44074500
2012-10-18,META,19.563345797023093,19.65272163654966,18.75896324128398,18.848339080810547,52157400
2012-10-19,META,18.86819839477539,18.927781648827047,18.669585022446547,18.86819839477539,34835000
2012-10-22,META,19.066811429795862,19.295215478051123,18.91785045612573,19.185977935791016,32447300
2012-10-23,META,19.116466937920986,19.662650949928764,18.967507834111387,19.36473274230957,78381200
2012-10-24,META,23.9626116940018,24.081780099037623,22.691492142246588,23.06885528564453,228949900
2012-10-25,META,23.12843896477304,23.14829878591842,22.314125686054926,22.403501510620117,76142000
2012-10-26,META,22.244613686924716,22.721283533745385,21.728220405810195,21.787805557250977,73175800
2012-10-31,META,20.675576574563635,21.35085988803475,20.586200730479646,20.963565826416016,99378200
2012-11-01,META,20.933770744551715,21.291274078151034,20.864256628377984,21.062868118286133,37713900
2012-11-02,META,21.11252412858749,21.539541613093,20.92384158782785,21.033079147338867,38344400
2012-11-05,META,20.953633370838702,21.330996543918186,20.77488169628401,21.10259246826172,31806700
2012-11-06,META,21.092661702504817,21.221760976528707,20.84439590766255,21.023147583007812,29062700
2012-11-07,META,20.705368004677577,20.804674703049585,20.228698125433223,20.3280029296875,33396800
2012-11-08,META,20.377651934949267,20.586194242677273,19.841397039447703,19.851327896118164,34254600
2012-11-09,META,19.82153953356673,19.86126296868056,18.997297196131193,19.07674217224121,42295500
2012-11-12,META,19.017156626287488,20.030081370442936,18.739100190406127,19.930774688720703,67349200
2012-11-13,META,19.473968938945166,19.970500512959127,19.42431464507319,19.72223472595215,71775100
2012-11-14,META,19.96057183274182,22.343923269311478,19.791751003386754,22.20489501953125,229751000
2012-11-15,META,22.185031370705453,22.343921326385892,21.49981725301,22.016210556030273,78857700
2012-11-16,META,22.09565604577313,23.76400251318697,22.026141925317173,23.396568298339844,107182200
2012-11-19,META,23.793789998645835,23.95268183076861,22.661698716828646,22.761005401611328,85021300
2012-11-20,META,22.572324115372794,23.734208033937954,22.5425334342029,22.93975830078125,46655300
2012-11-21,META,23.0589249004629,24.359838947813788,22.89010409476716,24.151294708251953,89862400
2012-11-23,META,24.409493661456054,24.50880036142371,23.714348655800222,23.83351707458496,29520900
2012-11-26,META,24.766994345293483,25.90901653612441,24.6378950810615,25.76005744934082,123865000
2012-11-27,META,25.859365567325987,26.31617371125046,25.28338711680227,25.96860122680664,85760600
2012-11-28,META,25.760058409265532,26.306242379197585,25.57137588211254,26.17714500427246,49205600
2012-11-29,META,26.31617403732651,27.329098926559016,25.97853240758234,27.13048553466797,88759700
2012-11-30,META,27.070898728826513,27.80576515197754,26.574367208255484,27.80576515197754,127049600
2012-12-03,META,27.805768149366838,28.679662886363747,26.792843283623096,26.852428436279297,123526100
2012-12-04,META,26.872289189662702,27.567434175100285,26.494926013702504,27.269514083862305,72869200
